"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73"
"bar",-0.105259568134605,-0.0208776568742927,-0.0339172454818799,0.0793400697503491,0.00161218001990731,0.0867805849614314,-0.0343608993767933,0.0439245518064785,-0.0347237025942819,0.00417687666565864,-0.000486275253218307,0.0429829058863678,0.0262429371812296,-0.0608299771619482,0.0741707641736964,0.0987571189910313,-0.0535980703522697,0.0758942508293395,-0.0430345655464723,0.0268193533100702,0.0208613264725742,0.0207194505194328,0.066257622262896,0.0439514710741569,-0.007368404111424,-0.00664290799839292,-0.123910964562825,0.0074970748963854,0.069979800733867,-0.090802929162687,-0.0882599195701132,0.00525368248781613,0.0801854945425684,0.0755059901879189,0.0402510834003405,-0.0646012152779253,-0.061150628665906,0.0731494401436767,-0.0268254641539374,0.00318051318076955,0.00221759559733694,0.0359202361957985,0.0879671850617214,-0.00491123540257906,0.00801104554945012,-0.0472341887784198,-0.00253538725866297,-0.106295966573119,-0.0488305781469601,0.0468718736688998,-0.0127980418670358,0.00601264105884379,-0.0642002264085594,0.0651148926298303,0.0431939372056806,0.000116116871024412,-0.0508175038962847,0.0151909443656932,0.0294518407481095,-0.169113785252709,-0.0876433762170229,0.0210170715564207,0.0537480572889756,-0.0311808920005945,0.0575162323995966,0.0930469850925312,0.0254417353626517,-0.0490106153058462,0.0152953617322396,0.0869351090498605,-0.0368564508410015,0.00607034833136926,0.000519815136640619
"satire",-0.067523037990988,0.0418998641482322,-0.0609967965434742,-0.114371815379664,0.008545407960262,0.0597499949542052,0.0991981773649487,-0.0105573745683784,-0.00300124432411019,-0.00451157985208996,0.0401194078093945,-0.0159096024988106,0.0460400354401756,0.0541574098145326,0.102033417638254,-0.014514171466138,-0.0101158335930584,-0.0962418895474765,0.0994017294525646,-0.00546270805296572,0.130788192799653,-0.0116833922679899,-0.105552466974957,0.0220864526382176,-0.0542488154195227,0.0160867191049712,0.0839639342974552,-0.0208478269985701,0.0403606405998477,-0.0214808683233407,0.0188480819461788,-0.020199042675908,0.0592293732389861,-0.0783874548073606,-0.0970041733711577,-0.0684652788923036,0.0630425363974886,0.0223000828256839,0.0569078132065456,0.00725434739889535,0.0162296663696298,0.0132840271918324,0.00457765191503442,-0.0377785033961721,-0.0432893780931728,-0.00325796462515347,0.000580327731796505,-0.0436651809787114,-0.0362072410702453,0.022080452031501,0.00965460966195698,0.148498944758592,0.0158874445750637,0.0333971529908638,0.0242859003341065,0.00142938053256392,-0.130505598031781,-0.111478882995802,0.0157880516489022,-0.0668751340827414,0.0260916871078009,0.0176308967680025,-0.0396716005196994,0.0500282897608427,-0.0300335836882876,-0.049371014963392,0.0250574082286726,-0.0624228131496007,-0.0854355490253875,0.00895384010685175,-0.0457044231828151,0.0963319584409883,-0.0628611784499574
"question",-0.0681659359548196,0.0243518728684084,0.0793017402223408,0.0636917583650046,-0.116933992023181,-0.0476107073649934,-0.0906942829661934,0.0140275763052535,0.0190112488586473,-0.0487657741739624,0.0441072752325856,0.0899257658902096,0.0658116795162729,0.0477483192492725,0.0403038640927594,0.0506516155141327,-0.000688752316926609,0.0776187022133271,0.0550651274579456,-0.0443162255034101,0.0561234639376143,0.094220091331108,-0.0613595488240074,0.0344934878485873,0.103957092586695,0.0332894598522953,-0.0370422314069097,0.0335019026645649,0.041378192599996,0.0444304161166616,0.112748050525966,0.0380271195089659,-0.033695638490934,-0.0711653932234274,0.0386033953404286,-0.113506574367878,-0.066302564136566,0.00925572790997249,0.0240971884051246,-0.037426714652372,0.0155998036980109,-0.0232257899012654,-0.00421621488599176,-0.0113402979701636,-0.0047822878777212,0.00393489877339802,0.0530484344820666,0.0567545233197154,-0.114756321389945,0.0477950622307292,0.0391226147276638,0.051699283086747,-0.039046774494899,0.0245806794374887,0.031879811069783,-0.0105657620910929,-0.0395138388742434,0.0281650706293627,0.0170824703311679,0.0418296821875542,0.0517286535620017,0.0465681775727964,0.127879762775451,0.0787490645328146,0.0128232213450006,0.044227335751446,0.0243223649940132,-0.005113098033836,-0.0386340567127152,0.0511734069752908,0.0601328467770299,-0.0121769683393546,-0.0404958862368186
"friend",-0.0750980081045397,0.0373977675532866,0.0375996099427897,0.0729794862605813,0.06012189347982,0.0181350672887321,-0.00340335807562001,0.0248293147397373,0.0833030825049836,-0.0315928560293706,0.00676429483855981,-0.0106430443524677,-0.11631164037617,0.0669546884442199,-0.0221002207191338,-0.084870582650533,-0.0390717314351908,-0.0216760219147495,-0.0254813306796581,-0.0341330769758075,-0.0273880755212259,0.0125458480784887,-0.0599594172681907,0.113329207837365,0.0419584249612068,-0.00858202113974304,-0.0389546686276905,-0.161165347159382,0.110871732298042,0.00920241382487055,-0.04446005436522,-0.00256953083222572,-0.00585089751423732,-0.0454138476014184,-0.0684155021496633,-0.0553372903893122,0.046932519195667,0.00432118334073945,0.0164613934039527,0.0440324367694446,0.029325381643411,-0.00485138839128501,-0.00196690955121366,-0.036913191927458,0.00062958274093397,-0.0398098502087236,-0.0202946965729019,0.128544180301156,-0.0117875182235478,0.0852294475291768,-0.0574387715759608,-0.0337261543880803,-0.0425924732807864,-0.101948594195378,0.0250897536604025,-0.0265066914938091,0.023979945073309,0.0826255102883978,0.123015686543645,0.0344784093496301,0.00622179227213349,-0.0582196577708281,0.0956132611289331,0.0621508503560853,0.0461476218221476,0.0350062844365971,0.0776610980931349,-0.146631549536124,0.000414180749690864,-0.0122197238819619,-0.0233781949119427,-0.0337799111417216,-0.0318934430791095
"part",-0.0603964517974462,0.111949461185269,-0.0551744529511211,-0.0199667845858675,-0.100488905148329,0.0636642482588074,0.00200276283570948,-0.00929180236942209,-0.0317441650686534,-0.0567229852885329,0.0247708574271,0.0207788861827589,0.034448823444348,0.0559104995315,0.0289049875066324,-0.0572649798663388,-0.027925044829775,0.00901716708202211,0.0525828760105765,-0.0741434265367411,0.0822938386769493,0.00262213521996736,0.0533547375892431,0.0555050961611383,-0.0385484629952525,-0.0604331377576913,-0.0845976416957108,-0.0245344728987728,0.0227542220081118,-0.00809786059376946,0.0310707103921759,0.0710056231262043,0.0576067765622604,0.0394307254392552,-0.0641772086562047,0.0716162684534282,0.003600519522696,-0.126184098135478,-0.0528593472662608,-0.0657700464480072,0.036793096987858,-0.0389696383714905,-0.0134312338113713,-0.0161465805851667,-0.0734839254964626,-0.0679094798625356,0.0864199564252261,0.0207475834432402,-0.117882555385161,-0.044410803351336,-0.00804075672897808,-0.0253129994994678,-0.0297470615120541,-0.012067728442169,0.0618899044985326,-0.089132340390547,0.102758163098839,0.0131939648756755,-0.095565971197147,0.0554527215851846,0.122074533418676,-0.0542715307477839,-0.116266346176266,0.0267706860576001,0.0174289932766523,-0.0629416083996315,0.082758077095676,0.00270678152706967,0.0208372299563839,-0.0292028144178591,-0.0723624277417056,0.0815767294677854,-0.034919133385812
"crib",-0.0598959883669936,0.0730898977281775,-0.0703822834041215,-0.0340474693618572,0.00762356780325486,-0.0763194197873887,0.0287835226121255,-0.193064678171445,0.0304829347031821,0.00164980846689454,-0.0448415493079128,-0.064976412698244,0.0310377258157152,-0.033152858954994,-0.036277296996663,-0.0271555845856993,-0.0202281792375859,-0.0487871405518817,-0.00449889756598698,0.147353904204385,-0.025262222391341,-0.0447316978975495,-0.0306075985353591,0.0324234773183956,0.0157039834413112,-0.0166820526371816,-0.0195543271496806,-0.0182290978060775,0.0113856777033896,0.0357640039656786,-0.0181910924639986,-0.0197620695531395,0.0290814247796552,0.018714245220757,0.00216971812245561,0.0283959439292493,-0.0208916279514239,0.0662419895834284,-0.0411576083321412,0.118488963284458,0.0282337951709269,-0.146895993678992,-0.0241434545595477,0.0425918052572575,0.101659144571355,0.0345113525547299,-0.055641596625886,-0.00376623603973651,0.0344173514810414,-0.0639706486013969,-0.0399268386383051,0.0617574405027317,-0.0691517905159684,-0.0737435238779856,0.0709549863311709,-0.0797362654251582,0.00441644589348869,-0.0872055507525464,-0.0023707900887077,0.0476745590134269,0.0651931358341313,-0.0369942575876799,0.0280237548251514,-0.0665422381094855,-0.0519970176907128,0.0670266358375858,0.0572365934936753,-0.018302114541914,0.0376162856491561,0.0382595349722227,0.0334580948919524,0.0753110098032838,-0.00949784700852441
"conversation",-0.0905755558854639,-0.0120876364885594,0.0943547042754708,0.029049426808068,-0.052855103419552,0.0425946691382713,-0.075865620069443,0.0429685273098548,0.00336055410769524,-0.0252607442637765,-0.048780367372809,-0.0027047212518009,-0.0773077528838123,0.0912456527712404,-0.000438301585344117,-0.00586996197197309,0.00885535398231953,0.0549713718182011,-0.000334642104267268,0.0584019073759496,-0.0431488812243712,0.105038089362331,-0.0225285122252017,-0.0728629673982983,-0.115665586215446,0.081443507525598,-0.0302194823423436,-0.0425575612427651,-0.00940078228710692,0.00574776171689349,-0.0259135319178996,0.0652450789471399,0.00219030849499358,0.0742783449856253,0.0361364869917645,0.00119279588142491,0.000194576942301013,0.113380829211795,-0.0445827737187834,0.0590342867864887,0.0303761943428423,-0.00939997413672597,0.0446331401349238,-0.0720043936345141,-0.0276880322998808,-0.022617751812173,0.0701095055851022,0.0739416863608475,0.134996329569122,-0.0392352808461146,-0.0186948793471502,0.0353075524887855,0.16585155701774,0.0484853455414352,0.0686815833991018,-0.0154415704487894,0.0417162287344124,0.0390376626531143,-0.0490423651239259,0.0448950915392799,0.16699945240178,0.0491650910928885,0.0220331481090395,0.0530020801976099,-0.0450380903207826,0.120318663066437,-0.0473986520812834,0.0288205092295665,0.012754384341543,0.061334000977071,-0.0771171074402571,0.0914223808302671,-0.00207405103042757
"comment",-0.0720449718558397,-0.038308522250216,-0.0220631062432662,0.0242882124617062,0.0585753770605481,-0.101193679307488,0.018946714165788,-0.0228884136037952,0.00368294660838217,0.0121109856522092,0.0425057009994599,-0.0915070427927375,0.0951876503751883,0.124132403356957,0.000193341874872959,0.0306143293394611,0.0335364533078209,0.0396029160912154,-0.0229481151495525,0.0322244727621944,-0.0450110507714774,-0.0251289237522106,0.0132707793907786,0.11366536979366,-0.00428809196599502,-0.0811961510123346,0.00285289129796476,0.149436632143896,-0.0565163147716354,0.0164190986588082,-0.134496064154862,-0.0218130824079632,-0.016034974738127,0.0570309884284542,0.0255991907228721,-0.0746740728207708,0.000826595339923429,0.0318086525821527,0.0960646124405218,0.00656726559426943,-0.0142332813855788,-0.0540351623808558,0.0657844697435572,-0.00609231465751272,-0.0136234528346874,-0.0283976658344874,0.0194360667565873,0.112197250348891,0.0694480698242352,-0.0566714581080563,-0.0278487922547435,0.103143575416903,0.0745453816527738,0.0839195384818242,-0.0804201096538406,0.0170644939492191,-0.0750635362938527,-0.00537708339378463,0.017347644388325,0.0676804672437595,-0.0181289594673352,0.0865500445860112,0.0990993366363246,0.145931646353567,-0.0500888484034285,-0.0411743716336037,-0.019660575524469,0.0925093863409108,0.0325078710528702,0.0640538749408861,0.00485422222827494,0.0412710845170078,0.00458823548691782
"family",-0.0700083705328512,0.00979898343729984,-0.0444816379013874,-0.0634082873550208,-0.0924159155439398,-0.111565296861887,0.0404173744363992,0.00763564399852771,-0.0344439339215677,0.00522677597332873,0.00704379094216311,0.029311596013052,-0.00524905914837671,0.0213468823954579,-0.0281693592088233,-0.0115932006350715,0.102596774210944,-0.0632909531895213,0.0175428461859263,0.11929390360582,0.0797367400901898,-0.0382270468089548,-0.00301357675724319,0.0250787560205573,-0.0066877650923834,-0.0201290820958262,-0.0339020504231962,-0.025599800072584,0.0156279230663104,-0.0510170830504417,-0.189773878830986,0.00453276033503996,0.00199293131034128,-0.0542061246487849,0.0021172911692291,0.00121929601619726,0.0445421477650737,0.0189150229135932,-0.0275803410663948,0.0644279656637372,-0.0139560458297984,-0.0148586153191974,-0.00752215863015481,0.106662907573354,-0.110884916553521,0.0881621779049138,-0.0637878814006613,-0.0800824610502219,-0.0863997895597586,-0.0237921455388995,-0.0308855603788387,-0.06053285195997,0.0211107773904339,0.0647407672587844,-0.0844459991882036,-0.0237465416392496,-0.0429031282165095,-0.0565072290937437,-0.0180869293316494,0.0127161721223959,-0.0425911291470638,-0.0540322671111851,-0.0271494259305666,0.0377612088683824,0.0249727076135598,-0.00479181158462703,-0.0436572094581472,-0.00272283080476348,-0.0562398352308427,-0.0263536147464852,0.00303890932945552,0.0603022582225907,-0.00420561724969955
"high",-0.028079318405974,-0.100375942874797,-0.109755347649276,0.0180233264658369,0.0122523888362646,0.00724768374854137,-0.0570833625603014,0.088383706725042,-0.0537593432756156,0.0987120346077818,-0.00583422069862214,-0.0129639802420087,0.0168335755519611,-0.068336117291841,0.0497366606593353,-0.0269807019257913,0.0495343585834562,0.00562756119613188,-0.0272590080333296,0.113147663395395,0.0175716523031072,0.0693162756758899,0.0646427303182937,-0.000561083723780399,-0.0201156806023645,0.103690607622402,0.0240861750774666,-0.0255550407756979,-0.0268625764526962,0.0279359465811145,0.0645183190675209,0.0881833745431041,0.0986800938448419,-0.086662416443178,-0.0285936272235546,0.0276063091476146,0.0774865531140091,-0.0207248060602475,0.0208828617223968,0.0512774107728911,0.00724540330935225,-0.141024142387879,0.0057747329238315,0.111527504795944,0.0315995387041749,-0.0506428492187906,0.0380325694948469,0.0484159979980068,-0.0900016592383485,-0.0121085573024732,0.00907183970206832,0.00977827043694308,0.0378141619471202,-0.0381592561007394,0.0237111826536076,-0.0507796226702003,-0.0221079875213575,0.0332248978041591,-0.000179080167312291,0.0214845322819284,-0.0393146490317539,0.0287311426037407,-0.0462095625974489,-0.104600155848619,0.0957674633006193,0.023303656185608,0.109417481031671,0.0165964517234822,-0.0492702885247498,-0.0108116688108295,0.0120876949314044,0.0171422667876147,-0.0342796999962631
"whiteness",-0.029545902900075,-0.0519965669480566,0.0174101123221805,-0.0731232982895415,-0.113516017234141,-0.063158234460408,-0.000233160508684742,-0.0790411428604774,-0.0724098743305442,-0.0797213600078354,-0.0577293837113201,-0.0716139436416217,-0.0219180542908137,0.0561937509296279,-0.0373092076234286,0.093898949906438,0.0314995434226152,-0.0531560655652865,-0.00124883534274954,0.00203302440945653,0.0061138736248269,-0.0794306018849392,0.0488582153468356,0.0428747173510317,-0.0119086162478462,0.025806265819815,0.0500666308036578,0.0489073855762135,0.081637959170997,-0.0077588342256995,-0.0846984804853755,0.00899380175088838,-0.0667202178831673,-0.065818017430368,0.00464661155530644,0.045899741521985,-0.00386997364337395,-0.0263721800443556,-0.0315770519965221,0.0323062201750452,0.108311172975857,0.132053673392431,0.0280230085848558,-0.0184621723227052,-0.0121461897410159,0.0431380313180411,-0.00842781445585009,0.0697295378057775,0.00366277857267839,-0.084649675067414,-0.076819114167442,0.0392769770737367,-0.0515256610092603,-0.0430874537582797,0.0415905557866021,-0.106404132348495,0.042444448315545,0.103737548831273,-0.0950604403189847,0.215137909765456,0.100369021453787,-0.0524106249252847,0.017987582461473,-0.0725752346214754,-0.141707160369776,0.0749253456509866,0.0366546102359044,-0.0144692422214314,0.0840231899652087,0.0704431389927179,0.0428244974129268,0.0839117298605476,-0.066113801793006
"table",-0.0325101228638729,0.100401600675543,0.0950217663120591,-0.0367407743365608,-0.0483274160729219,-0.0256063681085706,-0.079102936059267,0.0405747278980106,0.0961040337339462,0.0614130885213861,-0.00144639653492648,-0.0396600907212712,-0.0338751245985681,-0.0381045097669768,0.0507303517984491,0.0261460251991585,-0.0586884264267952,0.0084356345707859,0.0197181731440548,0.0463388012027714,-0.0548099418113783,-0.127512746325456,-0.00457493328227704,-0.0253613858608262,-0.026826100138218,0.0723156069217662,0.0308344450311167,-0.0115100294100106,0.0596351570325129,-0.046095696526971,-0.00930168298512973,-0.00761586819475115,-0.0733834172184411,0.102574288044744,0.0499264854053828,-0.0663678997708623,0.0541505631161438,0.0791810198192927,-0.0466696558694374,0.0734272388792757,0.109494008009781,0.0691823363707957,-0.0103007738657339,-0.0645173807689141,0.0323938605588013,-0.0620134282350663,-0.0219331729934721,-0.0710261915215516,-0.0961311554660587,-0.0648074790875592,0.0628728466550248,0.0342452308989908,-0.0624773235862542,-0.0252887122801506,-0.13301474152133,-0.0829740643582573,0.0624962789091233,-0.0620607747874498,0.0818431149091481,-0.0442324991528581,-0.0696818383278001,-0.0770809061903072,-0.0397374516700192,-0.0024903220704719,0.047504486956904,0.0160407684031005,0.0354392948686717,-0.0651573978607463,0.0319709748142997,-0.00518690316006412,0.0324493517969487,0.0374717745525037,0.0343234930362478
"clue",-0.0447651958459226,0.0142641874289027,0.0190755561720292,0.0807037164803141,-0.057625444768352,0.131756380937328,-0.0455965597568001,-0.0825936732791708,-0.0188705476718413,-0.142520710788285,0.0746864027911899,0.0223273761615206,0.0549342632495042,-0.0639429715415235,-0.105117676215749,-0.026589686328771,0.0216033651927416,-0.0874654103110815,0.00229844475040281,-0.0624306681185868,-0.0270683677691128,-0.0247139696311728,0.0456085773130029,0.0311364102286637,-0.0209748248728446,0.0797556827246087,0.039639675349554,0.0676917951659952,0.0468573377024744,0.070167065240419,0.0335544474533398,0.0812326629730253,0.0387521217859385,0.016003892783783,-0.0327997915164854,0.0729069449899505,0.0297507054410124,0.00737355338720478,-0.00308911381157039,0.00740305127326509,-0.0320372788864863,0.0319517495595429,-0.0477266959153323,-0.0238407450594133,-0.0617800093299948,0.0144643245233368,-0.131698352467037,-0.079901387357521,-0.0665863247045971,-0.0442027651799754,0.0215688796213757,0.0721917794751149,0.0261589976770104,-0.0787216561821925,-0.0589313460095976,0.105212538098256,0.0500208713354124,-0.0105632216225116,0.0586093477303068,-0.011342865450439,-0.00799590360412705,0.0280972946499434,-0.00542915221310751,0.000433295674374644,-0.0261904778949175,0.0710541064514228,0.122913443023972,0.00200205559798786,-0.0303257770958904,-0.0115069194082797,0.0683453126579946,-0.00113317623344437,0.000395216783119783
"minister",-0.0417246027864227,-0.0411076721467039,-0.0429564953405658,-0.0286753948298614,-0.0383953904739486,-0.0364504565287102,-0.0370746237917224,0.0844694735890234,-0.0744493296387573,-0.0249710870518705,0.017286558716255,-0.0180443354329249,0.0285607091994718,-0.0914816261766893,-0.0258925624871391,0.0210238156571381,-0.00772292733127473,-0.0254938469841471,0.0328148668919302,0.0213311685215157,0.0884262600481135,0.00372880014877101,0.0247248810390656,0.129856449607867,0.0400153290625187,-0.0885897247951544,0.0630786912140039,0.0425122826941107,0.0175561933126191,-0.0826184175046328,0.0148505673208595,-0.0264832421642615,-0.0171387999098418,-0.0893778801676649,0.105461225114793,-0.0614238829673153,0.105915826235347,0.11686980184597,-0.111052263585298,0.00168037632687371,-0.0318337050167148,0.026131005048835,-0.00130654539378705,0.0533730471592858,0.00684306254523661,0.00376999131152534,0.0550269354413622,0.101310065067126,0.00170846255047048,0.0376156433915131,0.0383849592995553,-0.022890941607717,0.0475038938018189,-0.0402930433693848,0.0581735012164136,-0.0980286777871341,0.0433367991352274,-0.115979405767992,-0.0149243654510873,-0.0444840220909095,0.0327392998392385,0.0135070426670495,-0.022610511354237,-0.0114177122764683,0.0340058965605195,0.130658255098646,-0.0240731867436553,-0.0042386917714254,-0.0733535032907034,-0.0261888344867371,-0.0202496725492102,-0.0669165296279877,0.029460240967942
"money",-0.077574684929757,-0.0658754490366724,-0.0444551128465949,0.0196949426461823,0.0997317436167156,0.0113864914062407,-0.0250578221744613,-0.0532332910372588,0.0263500976931105,0.00054212740825932,0.00527610853552477,-0.0536000814671151,-0.0179024764047583,-0.0206820323209809,0.0370101547540549,-0.076669916906853,-0.0476251785560478,0.0261616221986427,0.0496314157837795,0.0523235101835033,0.173703264890377,0.0396989321750683,0.024150923618251,0.0434651647440468,0.0494648210961541,0.0857012373822418,-0.0428764148705127,-0.056238295070212,0.0253355357748506,-0.15895952647627,0.025817996831318,-0.0487095833379296,-0.0752217571126957,0.0853843444853239,0.039321130742979,0.0448738524042817,-0.012356714227489,-0.0925946224645053,0.13532517558053,-0.000856558039109262,0.0432760873319301,0.0453283610313872,0.0233777383481457,0.0395865152474116,-0.0578461475539564,-0.000772566255204077,0.030206571940804,0.019425904972176,0.00707039582563775,0.083993059582061,-0.115050412882106,-0.0222888176235365,0.00271621448848748,0.0037984997833778,-0.0704410771923903,0.0323107331347388,0.0519683593258542,-0.00172320032270139,0.00214371557054754,0.00302585526060688,-0.0515706539239918,-0.0102930489030148,0.0074666759708143,-0.00887480104322582,-0.018163259613239,0.0607048372133197,-0.113055432677832,0.0257557777802323,-0.0545341695277573,-0.0221616530670062,0.0493367448299524,-0.0545300847762336,-0.0275116864060812
"jealousy",-0.084483559170908,-0.0638994596910722,-0.0181177625994103,0.0336967321309395,-0.0436825102124311,-0.0624732204234488,-0.0367479148699867,0.00947122956201672,0.0256177025538429,0.0537251370602654,-0.0145314795504386,0.083827338096007,-0.0374344045213804,-0.0327862159915056,-0.0463459975901382,-0.0381711166654566,0.0370333427015314,-0.0297695101207354,-0.0744286424714244,0.00779981546320256,0.0461987888406759,0.0606855879356629,0.131737151248459,-0.0487494815056527,-0.00658284171365503,-0.082529226946984,0.0481791471312394,-0.043785563459218,0.0512624696465123,0.0221820936370261,0.0128574279303727,-0.0451299885061987,0.0729916666683112,0.0874998133780269,-0.0170536365760286,-0.0307841010220301,0.102680627335419,0.0852730628162878,-0.0136202040365179,-0.00427350896061053,-0.00114282340295593,0.0054478091603666,-0.00792203844143265,0.00451563531988734,-0.0271192206934811,0.0321982730866373,0.027334621940691,0.0874961095009363,-0.0074742004496042,-0.0234645536127342,0.00562819505329309,-0.0416904333144568,-0.00741091716300706,-0.0572683287090022,0.00193685024034972,0.045495183166242,-0.0980623126008625,0.0447105126119956,0.0611216787504776,0.0628354191756438,0.0550150116694891,-0.0147554265829595,-0.0348057614767746,0.00664111783004815,-0.0529657603334864,-0.0043258787890516,0.000949683040864186,-0.0184767995252179,0.0165686409771772,0.0637146575526781,0.032537227423578,-0.0334415448415378,0.021799191328072
"lamp",-0.0602349664042764,-0.0212775173182651,-0.0699872341409289,0.0650633579047277,-0.0417789044271859,-0.0403404427657,-0.0204120920533971,0.0281154809027176,0.0221545617435446,-0.0507414114326394,-0.0749683646046643,-0.0208685768529776,-0.156400796527497,0.00482458534840095,0.0459507680365949,0.0210769296832672,-0.0258033828997894,-0.0786991447841728,0.0325276441701253,0.0399343480033791,-0.0786455922674812,-0.0143383481947254,-0.151694148194575,-0.117264013055661,0.0254374878074885,0.0353378785980497,0.120857054414859,0.04092903790568,0.0467737748044176,0.00351401091726921,-0.0779967671839139,0.0253841764990488,0.00968703140149493,-0.0489510476694182,-0.0160323187934166,0.0116222114622713,0.0306136425987973,0.0311078814961236,-0.0533772622336276,-0.0450809269058083,0.0143946811849126,0.0826178891990628,-0.00133703097611866,0.0298237864169791,-0.0159143866132346,-0.0590312380742262,-0.013047984330873,-0.0855538046095163,-0.0323989984334825,0.0441163101525709,-0.12323642759966,0.0397645803447414,-0.0265332017596206,-0.0151082709674086,-0.107306978065389,-0.0707283028973621,0.107577692690009,-0.001682581409733,-0.144991645628436,0.00926083008588021,-0.0128006207462949,-0.0190303656432736,-0.0562267319682907,-0.0306797741867932,0.111730801833228,-0.0720047957461034,0.0354740921601284,0.123064407986408,0.0936868509247649,0.0343879510581945,-0.0298962278701691,0.0147904890857979,0.0267192022040406
"wonder",-0.0266846950428895,-0.036347282696206,0.0770327785917649,0.0294540376285353,-0.0268029308064507,-0.106725104558762,-0.070735561404979,-0.169044952502882,-0.0559777021033687,-0.0294367656408742,0.0947427309810105,-0.0307536700032635,0.052202852356705,0.0282677625028644,-0.104550125638225,0.00742196369849394,-0.0551046929400098,-0.0267867064502869,-0.00549514054862457,-0.0516953586053218,0.0874629915799645,0.0210026416989286,0.0733778490400346,0.000201877544638079,-0.0255458333363746,-0.00341938482897836,-0.0206177577529268,0.0358518619863573,-0.0452734183387585,-0.00580775367215418,0.0375022930417192,0.0133360234227768,0.0569147576795737,0.0359021022429751,0.0499468381499774,0.00535924200752684,0.0433907485166766,0.0737125247542009,0.00246339742088552,0.0423062657686253,0.00127993113575024,0.12664156897901,-0.0996338230025859,0.0349379192670608,0.0172976610570023,-0.110600578780307,-0.0494392736787073,0.0937165756579498,-0.0831376718258912,0.0927550024777027,0.0130641865806296,0.0227130213847763,-0.0193181261509372,-0.0306038067415136,0.00808959205569228,-0.0741972099514175,0.0646113856916281,-0.062608693316503,0.0157557045870698,-0.0215891972515886,-0.035589094145438,-0.00113956824360313,-0.0758960828972349,0.0859368712370633,0.0116934085511863,-0.0204141168394185,0.0947735824577154,0.0294662474369956,-0.0142892128236925,0.0571714054051205,0.0279480353369054,-0.0147669127465014,0.0281965612707478
"party",-0.0703186892223729,0.0145353606100603,0.0837274047679951,-0.0504743317082451,-0.0697364078527798,0.0463468756874152,0.0869329858065028,0.00605106559403866,-0.0108557596576372,-0.0887047036812761,-0.0277871544311872,-0.0963119030498395,-0.0145293658540969,-0.0141585879422732,-0.0399154517169654,-0.00886606517523965,-0.0627050292626955,-0.0661246088405338,-0.017445622324786,0.063341450180625,-0.109079965763718,-0.0454642056722724,-0.0219229203645524,0.0238479383086526,-0.0130958290245943,0.0754203181026314,0.116146132886759,-0.0522043738738216,0.0121735373072054,-0.00278227279016732,-0.00010883307130603,-0.0354007453509159,-0.0861660778838691,0.0891338717432477,-0.0985011569343297,-0.0844637510153928,-0.0593100898658462,0.0308904583507827,-0.0421911173998605,0.0121140486645259,0.0922883822723948,-0.0521713016214414,-0.0435319810263765,0.0725817416448746,-0.0583689650403158,-0.0699639332557349,0.00644286636306886,0.00434647739912395,-0.0794351920031849,0.0336843460800535,0.0287213647465956,0.099824195268509,0.0655901952322697,-0.038229284955534,0.046671716798562,0.0992355834464844,-0.120891343123672,-0.00923230826635225,0.0193344275063798,0.0497395589756223,0.11035748933875,0.0416061727794172,-0.011264180349047,-0.0654455926198195,0.0596420247250267,-0.00818291945012095,-0.0391970756368164,-0.104846922234018,0.0380820899308634,0.0877662246262589,0.0297406315582732,-0.0827827689360031,-0.0806632816618259
"step",-0.071585939858736,-0.0199824654844545,-0.0375801393045868,0.0712804094176538,-0.00430260553017267,0.0260011922529489,-0.0654305861092407,0.0149831050050048,0.0909174675835287,-0.0305013931307287,-0.0788377864599038,-0.0326041558199458,-0.00167036924255815,0.0568471838763864,-0.116744069587999,-0.0300227485464833,-0.0325058766172122,0.00542881630148714,-0.0656552691796527,0.0496524099408203,-0.0140328231654095,0.0232952980694785,-0.065987158320591,0.0363195123339208,0.0230649191295502,0.0240627097166999,-0.0681647494335331,0.0256779490308873,-0.102560123731729,-0.028420096649083,-0.0808598630008043,-0.0216099994437251,-0.00703124983035602,-0.0088171015868344,-0.0601451791727908,0.0150248459634127,0.101659726500523,0.0885415137355315,-0.0366364453846815,0.101882275866385,-0.00208477027645117,-0.14614585105366,-0.0374240344034165,-0.157974400367311,0.0905715046706778,0.0879166446927274,0.00431607790302737,0.011760162821454,-0.0714146823157916,-0.0510889714451945,-0.0291062532378077,-0.0722564347722303,-0.0306818662216254,0.134501801883536,0.050592305209537,-0.0699576305759247,0.0767524356734295,0.050734962211479,0.00618323654945658,-0.153294449950015,-0.0470043258060544,0.0113379032997744,-0.0578312376935177,-0.0769787496650458,0.00191365537200106,-0.0135122216945308,0.0595402838561623,0.0763176734448068,-0.161729516511983,0.0115872516457999,-0.0126272704564921,0.0294364816727242,0.0861144568900546
